,sex,row_number,liters_drunk,drink,check_number,label,age_child,age_adult,age_old,morning,day,evening
3453,1,67.0,4.0,0,8725,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3454,1,74.0,2.5,0,8564,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3455,1,62.0,4.0,1,6359,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3456,0,92.0,2.5,0,2364,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3457,1,21.0,2.0,1,6503,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3458,1,83.0,1.0,1,4541,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3459,1,29.0,5.0,1,29,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3460,1,35.0,5.0,0,8202,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3461,1,21.0,1.0,1,3368,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3462,0,35.0,4.0,0,1184,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3463,1,9.0,3.0,0,2960,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3464,0,99.0,2.0,1,5655,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3465,1,69.0,2.5,0,9353,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3466,1,98.0,1.0,0,2580,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3467,0,33.0,5.0,0,8527,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3468,1,56.0,2.0,0,7495,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3469,0,79.0,3.0,1,9173,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3470,0,74.0,0.0,1,9421,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3471,0,71.0,2.5,1,8682,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3472,0,73.0,4.0,0,7358,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3473,1,32.0,1.0,1,3648,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3474,0,29.0,2.5,0,1801,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3475,1,100.0,5.0,1,3389,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3476,1,79.0,2.0,0,6494,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3477,0,55.0,3.0,1,2704,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3478,0,67.0,0.0,0,4579,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3479,1,80.0,3.0,1,2169,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3480,1,14.0,3.0,0,7111,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3481,1,100.0,2.0,0,3869,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3482,0,74.0,1.0,1,5038,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3483,0,25.0,2.5,1,2457,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3484,0,23.0,1.0,0,3135,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3485,1,5.0,2.0,1,7835,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3486,1,78.0,1.0,0,2024,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3487,0,77.0,1.0,0,9180,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3488,0,23.0,1.0,0,5843,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3489,1,15.0,5.0,1,987,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3490,1,56.0,5.0,0,1553,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3491,0,49.0,2.0,0,3651,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3492,1,40.0,4.0,0,8037,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3493,1,70.0,1.0,0,4560,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3494,1,77.0,0.0,0,351,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3495,0,62.0,2.5,0,5490,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3496,0,29.0,2.5,1,251,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3497,1,77.0,0.0,1,1887,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3498,1,54.0,5.0,0,6741,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3499,0,14.0,2.5,0,8077,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3500,1,78.0,3.0,0,3190,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3501,0,67.0,5.0,0,9214,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3502,1,14.0,2.0,0,5301,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3503,0,4.0,2.0,0,3702,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3504,1,67.0,5.0,1,9025,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3505,0,5.0,4.0,0,3956,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3506,0,71.0,3.0,1,9992,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3507,0,21.0,3.0,0,6052,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3508,0,85.0,4.0,0,45,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3509,1,60.0,4.0,1,6242,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3510,1,33.0,2.0,0,8269,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3511,1,98.0,1.0,0,7475,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3512,0,7.0,0.0,1,6899,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3513,1,100.0,5.0,1,4943,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3514,1,62.0,5.0,0,6897,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3515,0,8.0,0.0,1,4755,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3516,0,60.0,5.0,0,8141,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3517,1,30.0,0.0,0,9264,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3518,0,16.0,1.0,0,8900,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3519,1,26.0,2.0,0,1215,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3520,0,34.0,0.0,1,819,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3521,1,43.0,4.0,0,869,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3522,0,5.0,5.0,0,7963,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3523,1,43.0,3.0,1,7695,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3524,0,65.0,3.0,0,2250,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3525,1,52.0,0.0,1,4456,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3526,1,63.0,1.0,0,9806,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3527,0,32.0,0.0,0,8740,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3528,1,61.0,5.0,0,6245,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3529,0,54.0,4.0,0,1909,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3530,0,52.0,2.0,1,3744,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3531,1,94.0,4.0,1,2106,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3532,0,30.0,2.0,1,8536,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3533,1,64.0,5.0,0,7728,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3534,1,74.0,3.0,0,9796,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3535,1,80.0,2.5,0,8773,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3536,0,12.0,5.0,0,9909,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3537,0,73.0,1.0,0,8677,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3538,0,42.0,1.0,0,488,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3539,1,26.0,3.0,1,648,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3540,1,13.0,2.0,0,7926,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3541,1,64.0,2.0,1,7023,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3542,0,70.0,1.0,0,9204,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3543,0,6.0,0.0,0,6303,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3544,0,72.0,3.0,0,9701,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3545,0,14.0,5.0,1,4806,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3546,1,63.0,2.0,0,7619,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3547,0,80.0,3.0,1,1205,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3548,1,15.0,2.0,1,9189,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3549,0,44.0,3.0,0,1678,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3550,0,58.0,0.0,0,7637,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3551,1,8.0,4.0,1,5294,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3552,0,50.0,0.0,0,6024,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3553,0,6.0,0.0,1,6028,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3554,1,87.0,1.0,0,4339,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3555,0,67.0,2.0,0,9808,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3556,0,0.0,1.0,0,112,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3557,0,45.0,2.0,1,9430,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3558,0,47.0,5.0,1,3033,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3559,1,11.0,2.0,0,5503,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3560,1,83.0,0.0,1,6295,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3561,0,73.0,3.0,0,923,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3562,0,13.0,2.0,0,6068,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3563,1,90.0,2.0,0,7003,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3564,0,100.0,3.0,0,6151,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3565,0,54.0,4.0,1,2242,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3566,0,16.0,2.0,0,6541,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3567,0,89.0,2.0,1,3358,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3568,1,45.0,5.0,0,382,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3569,1,61.0,4.0,0,7087,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3570,1,36.0,3.0,0,9705,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3571,1,49.0,1.0,0,1534,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3572,0,55.0,3.0,1,1832,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3573,1,86.0,0.0,1,2915,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3574,0,27.0,0.0,1,9690,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3575,0,47.0,2.0,0,6215,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3576,1,10.0,1.0,0,3580,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3577,1,78.0,2.0,0,3911,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3578,0,10.0,5.0,0,3099,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3579,1,100.0,5.0,0,5227,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3580,1,27.0,0.0,1,1195,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3581,1,73.0,3.0,0,8381,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3582,1,34.0,4.0,0,634,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3583,0,37.0,2.0,0,7125,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3584,1,8.0,5.0,0,9812,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3585,1,43.0,2.5,1,6634,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3586,0,97.0,2.0,0,7450,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3587,0,0.0,3.0,0,9156,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3588,0,88.0,0.0,0,1322,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3589,0,41.0,0.0,1,7975,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3590,0,88.0,2.0,0,6725,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3591,0,8.0,1.0,0,4349,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3592,0,43.0,5.0,0,7781,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3593,1,31.0,4.0,1,9299,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3594,1,58.0,4.0,0,4550,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3595,1,50.0,2.5,0,6394,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3596,0,88.0,2.0,0,3642,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3597,1,76.0,5.0,0,8741,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3598,0,40.0,0.0,0,7684,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3599,1,41.0,2.5,1,3979,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3600,1,86.0,1.0,1,8755,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3601,1,38.0,5.0,0,6471,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3602,1,78.0,1.0,0,2865,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3603,0,3.0,5.0,1,4734,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3604,0,26.0,1.0,0,2872,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3605,1,51.0,2.0,1,5820,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3606,1,44.0,1.0,1,3621,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3607,1,50.0,3.0,0,5117,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3608,0,25.0,0.0,1,1749,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3609,1,51.0,0.0,1,6775,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3610,0,95.0,3.0,1,4324,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3611,0,47.0,3.0,1,3682,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3612,1,54.0,3.0,0,8681,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3613,0,10.0,3.0,0,5856,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3614,1,97.0,3.0,0,5376,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3615,0,66.0,5.0,1,1722,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3616,1,3.0,0.0,0,81,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3617,1,93.0,4.0,0,4144,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3618,0,36.0,2.5,0,2716,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3619,0,4.0,2.0,1,2576,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3620,1,97.0,5.0,0,9057,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3621,0,30.0,2.0,0,3711,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3622,0,92.0,5.0,0,4643,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3623,0,92.0,4.0,0,937,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3624,0,6.0,5.0,0,4354,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3625,1,19.0,4.0,0,3681,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3626,0,46.0,1.0,1,2522,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3627,1,86.0,4.0,1,9023,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3628,0,51.0,5.0,1,3579,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3629,0,47.0,3.0,0,4791,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3630,1,73.0,1.0,0,7582,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3631,0,96.0,2.0,0,6832,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3632,0,100.0,5.0,1,1271,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3633,1,76.0,3.0,0,9989,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3634,0,52.0,3.0,1,6614,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3635,0,18.0,1.0,0,3176,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3636,0,67.0,5.0,0,1258,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3637,1,38.0,0.0,0,7591,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3638,0,96.0,0.0,0,8569,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3639,1,4.0,5.0,1,4540,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3640,1,5.0,1.0,0,1742,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3641,0,45.0,1.0,1,5276,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3642,0,55.0,0.0,0,795,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3643,0,11.0,2.0,0,929,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3644,0,97.0,3.0,0,4849,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3645,0,28.0,5.0,1,2340,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3646,0,30.0,4.0,0,7075,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3647,0,11.0,3.0,1,96,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3648,0,8.0,2.0,0,195,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3649,1,5.0,0.0,1,4229,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3650,0,62.0,0.0,0,8911,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3651,0,14.0,2.0,0,8004,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3652,0,50.0,2.5,1,4290,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3653,1,94.0,4.0,0,5188,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3654,1,53.0,3.0,1,2175,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3655,0,99.0,4.0,0,2380,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3656,1,50.0,2.0,1,8294,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3657,0,67.0,0.0,0,7251,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3658,1,54.0,5.0,1,703,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3659,1,61.0,0.0,0,7439,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3660,0,52.0,1.0,0,3759,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3661,1,56.0,2.5,1,8858,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3662,1,33.0,4.0,1,907,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3663,1,1.0,0.0,1,8440,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3664,1,9.0,4.0,0,3635,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3665,0,99.0,4.0,0,2756,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3666,0,24.0,3.0,1,7031,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3667,0,33.0,3.0,1,6175,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3668,0,5.0,4.0,0,7376,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3669,0,19.0,2.0,1,1698,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3670,0,100.0,4.0,0,5716,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3671,1,80.0,2.5,0,4178,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3672,1,65.0,0.0,0,1894,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3673,0,38.0,3.0,0,9987,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3674,1,51.0,2.0,0,538,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3675,0,70.0,5.0,1,1924,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3676,0,38.0,2.5,0,4107,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3677,1,17.0,2.0,0,9572,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3678,1,24.0,3.0,1,6595,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3679,0,78.0,5.0,0,9560,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3680,0,42.0,5.0,0,2838,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3681,0,73.0,1.0,1,7761,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3682,1,97.0,1.0,0,6201,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3683,1,12.0,4.0,1,6030,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3684,1,80.0,5.0,0,7296,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3685,1,100.0,2.0,0,3114,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3686,1,75.0,4.0,1,2210,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3687,1,100.0,2.0,1,1106,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3688,0,29.0,1.0,0,2583,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3689,1,52.0,4.0,0,8358,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3690,1,33.0,4.0,0,2863,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3691,1,70.0,4.0,0,2182,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3692,0,13.0,0.0,0,9227,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3693,0,48.0,3.0,0,8271,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3694,1,68.0,3.0,0,4407,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3695,0,30.0,1.0,1,3590,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3696,1,90.0,1.0,0,8350,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3697,1,69.0,5.0,0,5925,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3698,1,89.0,4.0,0,6869,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3699,0,87.0,2.5,1,1330,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3700,0,42.0,5.0,0,4244,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3701,1,100.0,0.0,1,1989,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3702,1,16.0,3.0,0,5849,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3703,0,62.0,3.0,1,3362,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3704,1,68.0,4.0,1,2496,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3705,0,82.0,2.0,0,8954,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3706,1,61.0,5.0,0,4915,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3707,0,1.0,4.0,0,8119,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3708,0,19.0,0.0,0,4678,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3709,0,74.0,3.0,0,491,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3710,1,86.0,1.0,1,4426,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3711,1,41.0,4.0,1,4418,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3712,1,73.0,2.0,1,2159,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3713,0,100.0,2.0,1,548,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3714,0,3.0,3.0,0,9293,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3715,0,36.0,3.0,1,5985,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3716,0,86.0,1.0,0,5352,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3717,1,51.0,0.0,0,7409,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3718,0,95.0,4.0,1,4151,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3719,0,100.0,0.0,1,4913,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3720,1,78.0,0.0,1,265,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3721,1,43.0,5.0,0,7849,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3722,0,100.0,2.5,1,7195,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3723,0,4.0,4.0,0,3184,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3724,1,78.0,4.0,0,7770,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3725,0,46.0,3.0,1,625,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3726,1,53.0,2.0,0,8332,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3727,0,65.0,3.0,1,7501,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3728,0,100.0,3.0,0,706,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3729,0,49.0,3.0,0,8600,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3730,1,89.0,2.0,0,7446,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3731,1,91.0,4.0,1,2603,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
